lat,lng,name,photo_ref,rating,user_rating_total,vicinity,place_id,types
48.8627273,2.2761935,PAUL,CmRaAAAAsi8-pFVi7CE-9IB0TPOYD99xLALP9see-VbqD0vjRSnaYw3Z-K-PNJqlCOTBXhNDCGg1joBBaiiQ-V8KKQXyq_WJxRxjsmYrAPVRwJAF-HIa02vLdYZVjpxvP_JNAECVEhBioX2WdHX3zh9O58X5Xp73GhT4qd37ZSCbTubQb9IdRNXxTVq8Cw,4,118,"61 Rue de la Pompe, Paris",ChIJAUH9ClZl5kcRcxIsTnuiKps,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
48.8659254,2.276144,Café Lamartine,CmRaAAAA3AWKfnH7g2fvJw9-CW2zEwMu-p-VFdYsPzEdMuiSXLZrw0Zn-srzDw9cxZ-_WQLUK_OjRmwoGSEIfrDzOp5vouH1M6_qwpCD0ol0nlavUOpwPki7jy5C3lwiuaEybVspEhBo2lQ1AuuVBp-wpcCMcHBNGhSXdUokYibLLfTbFvo8rZsAwI8Ieg,4.2,282,"182 Avenue Victor Hugo, Paris",ChIJL20guldl5kcREbPAE3upNhQ,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.8668701,2.278406700000001,Le Pain Quotidien,CmRaAAAATeR5RSSA5XwbSpKpZtV_4xCPJiAQhjYndLzuMMXqt13FvsPVIWlOMDrPOUeVYmdi-S9wqeURZcP6GDywOgAitO_FPqxQY029CshFzO9eITBDHh5M--SPabPKVmmGtNK_EhCPsgJvoUaopFJG4VZCKt7OGhRxQzlCYU60yy_A3UcZz7a5aahZTw,3.6,315,"150 Avenue Victor Hugo, Paris",ChIJu0imGvhv5kcRGfgx82rbaL0,"['restaurant', 'bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
48.85989699999999,2.280221999999999,Planet Sushi,CmRZAAAA3j81SswoXpbOOtfSxY0QlkUb1HmP9rls8mRLT9GRCZlZAn-tSePNdhZRJpwgocm03F9xFGg0kl0Mg3Fr4a2TVm9tePiAZ2CV29xfBPbI6opBQBusXRwY_za3p5hMb05yEhCoANXec4K2pzGX1baJzXiUGhSOR6y83fUxdDXRDPKNtHv-5sa7lw,3.4,182,"65 Avenue Paul Doumer, Paris",ChIJdc53q_9v5kcRwgXFesAs4rY,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.866577,2.2813524,Coffee Parisien,CmRaAAAADieaRuQn4r9rIeY3tU1T2xgMpFc2e1OZJqfGdTpyJFmBjgDQeyorpwWO6znioibdeAHPykxt8rJaqcHH-HfY9l33H7Yhwp1tFHDhIIQ_o_BeIK6l5AMMhpnMKx70lCsKEhBzECUhFqpFES7cR3BpP9cfGhTP1aT8YkiYUe4LwucZG2RVaho-mg,4,194,"7 Rue Gustave Courbet, Paris",ChIJ3aO5yPlv5kcRiISnak_U5TE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
48.862745,2.273323,Les Filaos,CmRZAAAAqtFlYf9iAJcVTFhYrCymam_Srjfdi6HXQwE8BvEAiiC0rgJBFf22uehJD8Vbs88apvap-n6KTDEKsbWO_ZhDdJoy1AJ0Lb9h6k1OBVT_odmkX5e3bjXtcEGY4VKpHj2YEhDglq_MvWmh77DBv4bTwjg6GhRxCiCugV0lcZ_0-UQmPb6GVOrz0Q,4.3,193,"5 Rue Guy de Maupassant, Paris",ChIJPcovoFZl5kcR3602WxjLOTM,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.8529444,2.268584,Eric Kayser - Mozart,CmRaAAAAeQI5u3_KW0O9J6XQmH7TMMvB1E0i7ILaJaR9caBCFATIx8CyqLglhT9TqpRsEQbKnnNI77OlrhSgnam3VpoWK6ap-IRvqRVC99O4E-JOmFrHGQlDqwnHNoP1iSwccXsvEhB2ozUdwyad2mEOH0iI7gdbGhTE-IFLsP7ZwcPSW_Pa9-TaLenkDw,4.1,89,"79 Avenue Mozart, Paris",ChIJI3kZnuZx5kcRtNAu9a7D3Fc,"['bakery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
48.8529335,2.2760005,A la Fontaine,CmRaAAAA0ezv22DlByOsRI7XiJ1iIgp5tCJMiGEflRQFFaW4o3gAvVmgIWCykDZEYOzUWFigXIRcSQijLNQDnBzopXJXSPK2TXejsAuhOstG_hl_0LpkVwUiTA-LyuUFwK7y3kfIEhBMydRhcOYlSPBLKtfjnlaXGhQFqy7FnlFJK4M3-m4Icc20YenCyg,4,319,"12 Rue de Boulainvilliers, Paris",ChIJo69hGqp65kcRI_9XpouD2tE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.84954740000001,2.2684634,IL Farniente,CmRaAAAANl9AtxNkxlG2lSYyck6-dICC58xdAfZ1syxBSdPUxOD6ohLqVhUEqf-H_3IKYBnGsnIYfu-QpWBh9x3-8V2CfHebFdCg2xmvlnHSyyeRBOMB4l_l2lUNx0Mp8D2F3K0FEhAnORDf8lCBro1L9WjGGOmzGhQA5IV1Pol9nr7bjNsBzMgsUTrL4Q,4.5,288,"44 Rue des Perchamps, Paris",ChIJbU29CK965kcRjKDnr1dxy8o,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8549428,2.2694411,Amadeus Café,CmRaAAAAmftMnVuqCb1k7bvYoIzthbmRTCt0QnsZlqmHvUahWgN6iY29bO4HZ2e-mZLHDW8Gy_lIIyyYmJWVU4QCXBWgASf6fLTHxRXki_tlQKPUuOGL44gNDzE3_CsUDSiM3OohEhB91JKQe2yBHApVVVJcHRoYGhQ-Bp8n3d05HMLNmmd6KIXr_soneg,4.1,219,"54 Bis Avenue Mozart, Paris",ChIJ-zFwWax65kcRp0d5-ndjQr4,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
48.855633,2.272749,Tayim,CmRaAAAAMetEGNHIfBCB-aWrQ6FvMDGVan6HSwqkIpaMVT3fcdqz4RnBLB0jLmmam2rR-h38VgUIg464OO_M4rknhKP2V19pj1RDWIPEFrh4xoKG4VYvM3tYSM689Z0iZkdfyQQnEhCIy40bZAs0xsXIHSlYCsWNGhQIAb5z0t92Oz64H8gJvUHX8SS7Zg,4.5,142,"9 Rue Gustave Zédé, Paris",ChIJZ9jbcqt65kcRvKwAmCLDyM4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
48.8510485,2.27526,Le Récepteur,CmRaAAAAXU7b3AK8wU4iIPTigkU5BdOX1PZZijdEKkdOv81LjpmDig4W9FyNFU6tfbovsndA5290O-ZMwnJ3i9LA6PRTlPwRZE-2QbnXkqf0coc0mDKyLFJjsSvqPhWxHIEC3Ii_EhCLfpZPwK2NCDCb4ASMBCVBGhS8CgftfHL6pjijZD2otd8DEOfjNA,4.5,314,"3 Avenue Théophile Gautier, Paris",ChIJbSJYv6l65kcR1lZMrhqWBRo,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.85128949999999,2.2773833,Chaumette,CmRaAAAAfLL5gw-UYSCXyWbxTh9IhQlW9BXjHy9vFNNh70DWR7CY_T3LfAT3WkiCmpWhmYGT6qcCMLagE1B6XNLVQ0awMiWuPetSZRknVtpWdvSVgXQ0Lh3oJ10Jz5l_8urc4R4tEhAk99cMonZQzSo2E1eijIT7GhTg3068JfloQiIXb6a9TDOo7BHQXA,4.5,82,"7 Rue Gros, Paris",ChIJ45arQgdw5kcRufnBRYDz8fw,"['restaurant', 'food', 'point_of_interest', 'establishment']"
48.8563507,2.2668482,Non Solo Cucina,CmRaAAAAc1s4i-p1iVfO3J1CuPYuZsA1DLhFQNLmV--kyBqqc9iN4uEi9Mv-hVtLgPBusabk4qlxyUTXoz7mTWpExW66OOQNVA8c0KhQG2uA3PiFOBsO41r8zW-bCFO1hZoAyz0hEhD3rMWYJXcK03_Hr5tmBdvhGhR0pKoGF2jUXEFbZGcugMqFqx1Pug,4.4,124,"135 Rue du Ranelagh, Paris",ChIJyWtXaq165kcRGA6Yd3CtMKg,"['restaurant', 'food', 'point_of_interest', 'establishment']"
